#meleeweapons																																	
Id		Price	Weight	InventoryWidthSize	WeaponClass	WeaponSubClass	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory												
		sl_power_armor	armor_shards 1 ceramite_shards 1 rubber 1 capacitor 1 microelectronics 1	62	1	1.05	itemChip 1 armor_repair_kit 8 mediumItemChip 10 SunLightItemChip 25	35																									
		ancom_police_armor	armor_shards 2 rags 1 tread 1	34	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		ancom_agent_armor	rags 2 rubber 2 tread 1	36	1	1.05	ceramite_shards 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		church_priest_shirt	rags 2 rubber 1 plastic 1 tread 1	34	1	1.05	rags 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		church_power_armor	ceramite_shards 2 capacitor 1 metal_tread 1	40	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 ChurchItemChip 25	35																									
		pb_vest	rags 2 rusty_shards 1 tread 1	16	1	1.06	rusty_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		pb_heavy_armor	armor_shards 1 ceramite_shards 1 capacitor 1 metal_tread 2	46	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 highItemChip 20	30																									
		franch_heavy_armor	armor_shards 1 ceramite_shards 1 rubber 2 capacitor 1	52	1	1.05	ceramite_shards 1 mediumItemChip 3 highItemChip 6 highItemChip 20	30																									
		core_hard_vest	rags 2 rusty_shards 1 tread 1	16	1	1.06	rubber 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		core_power_armor	ceramite_shards 2 armor_shards 2 capacitor 1	64	1	1.05	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		doom_helmet	armor_shards 1 ceramite_shards 1 glass 1 circuit_board 1	48	1	1.06	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	25																									
		ancom_helmet	armor_shards 1 ceramite_shards 1 glass 1 microelectronics 2	52	1	1.05	ceramite_shards 1 itemChip 5 mediumItemChip 10 AncomItemChip 25	35																									
		power_helmet	armor_shards 1 glass 1 circuit_board 1	48	1	1.06	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	25																									
		realwear_helmet	armor_shards 2 ceramite_shards 1 glass 1 microelectronics 1	54	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	35																									
		smuggler_helmet	rusty_shards 1 rubber 1 glass 1	24	1	1.08	rubber 1 rusty_shards 3 itemChip 7 mediumItemChip 15	10																									
		solnet_helmet	armor_shards 1 ceramite_shards 1 glass 2 microelectronics 1	50	1	1.05	ceramite_shards 1 armor_repair_kit 5 mediumItemChip 9 SBNItemChip 25	35																									
		worker_helmet	armor_shards 1 rubber 2 glass 1	30	1	1.08	rubber 1 armor_shards 3 itemChip 7 mediumItemChip 20	10																									
		pmc_helmet	armor_shards 1 plastic 1 glass 1	18	1	1.08	rusty_shards 1 armor_shards 3 itemChip 7 mediumItemChip 20	10																									
		rw_militia_helmet	armor_shards 1 plastic 1	22	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		rw_warlord_helmet	ceramite_shards 2 armor_shards 2 glass 1 microelectronics 1	64	1	1.05	itemChip 1 armor_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	40																									
		svn_cap_hat	rags 2 tread 1	22	1	1.06	rags 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		svn_heavy_helmet	ceramite_shards 2 armor_shards 1 glass 1 microelectronics 1	64	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 SBNItemChip 25	35																									
		daydream_chem_helmet	armor_shards 1 rubber 2 glass 1	32	1	1.06	rubber 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		daydream_armored_helmet	armor_shards 1 ceramite_shards 1 glass 2 microelectronics 1	60	1	1.05	ceramite_shards 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		sl_power_helmet	armor_shards 1 ceramite_shards 1 glass 1 microelectronics 1	62	1	1.05	itemChip 1 armor_repair_kit 8 mediumItemChip 10 SunLightItemChip 25	35																									
		ancom_police_mask	armor_shards 1 plastic 1 glass 1	34	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		ancom_agent_mask	armor_shards 2 glass 1	36	1	1.05	ceramite_shards 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		church_priest_helmet	armor_shards 1 glass 2	34	1	1.05	rags 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		church_power_helmet	armor_shards 2 glass 1 circuit_board 1	40	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 ChurchItemChip 25	35																									
		pb_hard_hat	rags 2 rusty_shards 1	16	1	1.06	rusty_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		pb_heavy_helmet	armor_shards 1 ceramite_shards 1 glass 1 circuit_board 1	46	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 highItemChip 20	30																									
		franch_helmet	armor_shards 1 plastic 2	24	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		franch_heavy_mask	armor_shards 2 ceramite_shards 1 glass 1 microelectronics 1	52	1	1.05	ceramite_shards 1 mediumItemChip 3 highItemChip 6 highItemChip 20	30																									
		core_hard_hat	rags 2 rusty_shards 1	16	1	1.06	rubber 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		core_power_helmet	ceramite_shards 1 armor_shards 2 glass 1 microelectronics 1	64	1	1.05	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		balaklava	rags 1 tread 1	10	1	1.08	tread 1 rags 3 itemChip 5 mediumItemChip 15	10																									
		doom_pants	armor_shards 1 ceramite_shards 1 rubber 1 metal_tread 1	48	1	1.06	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	25																									
		ancom_pants	armor_shards 1 ceramite_shards 1 rubber 1 plastic 2	52	1	1.05	ceramite_shards 1 itemChip 5 mediumItemChip 10 AncomItemChip 25	35																									
		power_pants	armor_shards 1 rubber 1 metal_tread 1	48	1	1.06	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	25																									
		realwear_pants	armor_shards 2 ceramite_shards 1 rubber 1 plastic 1	54	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	35																									
		smuggler_pants	rusty_shards 1 rubber 1 tread 1	10	1	1.08	rubber 1 rusty_shards 3 itemChip 7 mediumItemChip 15	10																									
		solnet_pants	armor_shards 1 ceramite_shards 1 rubber 2 plastic 1	50	1	1.05	ceramite_shards 1 armor_repair_kit 5 mediumItemChip 9 SBNItemChip 25	35																									
		worker_pants	armor_shards 1 rubber 2 tread 1	30	1	1.08	rubber 1 armor_shards 3 itemChip 7 mediumItemChip 20	10																									
		pmc_pants	armor_shards 1 rags 1 tread 1	12	1	1.08	rusty_shards 1 armor_shards 3 itemChip 7 mediumItemChip 20	10																									
		rw_militia_pants	armor_shards 1 rags 2 tread 1	22	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		rw_warlord_pants	ceramite_shards 2 armor_shards 2 rubber 1	64	1	1.05	itemChip 1 armor_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	40																									
		svn_cap_pants	armor_shards 1 rags 1	22	1	1.06	rags 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		svn_heavy_pants	ceramite_shards 2 armor_shards 1 rubber 2	64	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 SBNItemChip 25	35																									
		daydream_chem_pants	armor_shards 1 rubber 2 tread 1	32	1	1.06	rubber 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		daydream_armored_pants	armor_shards 2 ceramite_shards 1 rubber 1 plastic 1	60	1	1.05	ceramite_shards 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		sl_power_pants	armor_shards 1 ceramite_shards 1 rubber 1 plastic 2	62	1	1.05	itemChip 1 armor_repair_kit 8 mediumItemChip 10 SunLightItemChip 25	35																									
		ancom_police_pants	armor_shards 2 rags 1 tread 1	34	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		ancom_agent_pants	armor_shards 2 rubber 1 tread 1	36	1	1.05	ceramite_shards 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		church_priest_pants	armor_shards 1 rubber 1 tread 2	34	1	1.05	rags 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		church_power_pants	armor_shards 2 rubber 1 metal_tread 1	40	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 ChurchItemChip 25	35																									
		pb_pants	rags 1 rusty_shards 1 tread 1	16	1	1.06	rusty_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		pb_heavy_pants	armor_shards 1 ceramite_shards 1 rubber 1 metal_tread 2	46	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 highItemChip 20	30																									
		franch_pants	armor_shards 2 rags 1 tread 1	24	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		franch_heavy_pants	armor_shards 1 ceramite_shards 1 rubber 2 plastic 1	52	1	1.05	ceramite_shards 1 mediumItemChip 3 highItemChip 6 highItemChip 20	30																									
		core_hard_pants	rags 1 rusty_shards 1 tread 1	16	1	1.06	rubber 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		core_power_pants	ceramite_shards 2 armor_shards 1 rubber 2	64	1	1.05	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		doom_boots	ceramite_shards 1 armor_shards 1 rubber 1 metal_tread 1	48	1	1.06	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	25																									
		ancom_boots	armor_shards 1 ceramite_shards 1 rubber 1 plastic 2	52	1	1.05	ceramite_shards 1 itemChip 5 mediumItemChip 10 AncomItemChip 25	35																									
		power_boots	armor_shards 1 rubber 1 metal_tread 1	48	1	1.06	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	25																									
		realwear_boots	armor_shards 2 ceramite_shards 1 rubber 1 plastic 1	54	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	35																									
		smuggler_boots	rusty_shards 1 rubber 2	10	1	1.08	rubber 1 rusty_shards 3 itemChip 7 mediumItemChip 15	10																									
		solnet_boots	armor_shards 1 ceramite_shards 1 rubber 2 plastic 1	50	1	1.05	ceramite_shards 1 armor_repair_kit 5 mediumItemChip 9 SBNItemChip 25	35																									
		worker_boots	armor_shards 1 rubber 2	30	1	1.08	rubber 1 armor_shards 3 itemChip 7 mediumItemChip 20	10																									
		pmc_boots	armor_shards 1 plastic 1 rubber 1	12	1	1.08	rusty_shards 1 armor_shards 3 itemChip 7 mediumItemChip 20	10																									
		rw_warlord_boots	ceramite_shards 2 armor_shards 1 rubber 1 plastic 1	64	1	1.05	itemChip 1 armor_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	40																									
		svn_heavy_boots	ceramite_shards 1 armor_shards 1 rubber 2 plastic 1	64	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 SBNItemChip 25	35																									
		daydream_chem_boots	armor_shards 2 rubber 2	32	1	1.06	rubber 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		sl_power_boots	armor_shards 2 ceramite_shards 1 rubber 1 plastic 1	62	1	1.05	itemChip 1 armor_repair_kit 8 mediumItemChip 10 SunLightItemChip 25	35																									
		ancom_police_boots	armor_shards 2 plastic 1 rubber 1	34	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		ancom_agent_boots	armor_shards 2 rubber 1	36	1	1.05	ceramite_shards 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		church_priest_boots	armor_shards 1 rubber 2	34	1	1.05	rags 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		church_power_boots	armor_shards 2 rubber 1 metal_tread 1	40	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 ChurchItemChip 25	35																									
		pb_boots	rusty_shards 1 plastic 1 rubber 1	16	1	1.06	rusty_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		pb_heavy_boots	armor_shards 1 ceramite_shards 1 rubber 1 metal_tread 2	46	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 highItemChip 20	30																									
		franch_boots	armor_shards 1 plastic 2 rubber 1	24	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		franch_heavy_boots	armor_shards 2 ceramite_shards 1 rubber 1 plastic 1	52	1	1.05	ceramite_shards 1 mediumItemChip 3 highItemChip 6 highItemChip 20	30																									
		common_boots	rusty_shards 1 plastic 1 rubber 1	16	1	1.06	rubber 1 rusty_shards 3 itemChip 10 mediumItemChip 15	25																									
		core_power_boots	ceramite_shards 1 armor_shards 1 rubber 1 plastic 2	64	1	1.05	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		armor_repair_kit	tread 1 rubber 1 armor_shards 1 ceramite_shards 1	24	1	1.05																											
		weapon_repair_kit	plastic 1 weapon_shards 1 lens 1 microelectronics 1	24	1	1.05																											
		melee_repair_kit	metal_tread 1 pierce_melee_shards 1 blunt_melee_shards 1 rod 1	24	1	1.05																											
		automap	circuit_board 2 microelectronics 1 bulb 1	64	1	1.05																											
		frag_grenade	tin 1 miner_bolts_ammo 1 explosives 1	16	1	1.05																											
		thermal_grenade	tin 1 gas_ammo 1 powder 1	14	1	1.05																											
		stun_grenade	tin 1 acid 1 human_poop 1	12	1	1.05																											
		toxic_grenade	glass 1 acid 2 circuit_board 1	14	1	1.05																											
		frost_grenade	glass 1 circuit_board 1 water 1	14	1	1.05																											
		frag_mine	tin 1 explosives 3	16	1	1.05																											
		stationary_turret	spec_hmg 1 armor_shards 1 weapon_shards 1 circuit_board 1	52	1	1.05																											
		fire_turret	miner_flametrower 1 armor_shards 1 weapon_shards 1 circuit_board 1	64	1	1.05																											
		energy_turret	tech_marksman 1 armor_shards 1 weapon_shards 1 circuit_board 2	80	1	1.05																											
		dilthey_medium_helmet	armor_shards 1 ceramite_shards 1 glass 1 microelectronics 1 metal_tread 1 plastic 1	46	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 DiltheyItemChip 25	35																									
		dilthey_medium_armor	armor_shards 1 ceramite_shards 1 capacitor 1 transformer 1 metal_tread 1 plastic 1	46	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 DiltheyItemChip 25	35																									
		dilthey_medium_pants	armor_shards 1 ceramite_shards 1 capacitor 1 metal_tread 1 plastic	46	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 DiltheyItemChip 25	35																									
		dilthey_medium_boots	armor_shards 1 ceramite_shards 1 capacitor 1 metal_tread 1 plastic	46	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 DiltheyItemChip 25	35																									
#end																																	
																																	
#itemexpire																																	
Id		ExpiresAfterHours	ConvertedItemId																														
meat1		24	rottenMeat																														
aztec_rags		336	rags																														
quasi_bolts_ammo		168	broken_weapon																														
quasi_energy_ammo		168	bloodBag																														
demonic_medicine		168	furuncle																														
demonic_idol		336	trowable_heart																														
